,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
114,0.1473420262336731,0.8532320261001587,0.7502756118774414,0.9924525618553162,0.9886360168457031,0.9938640594482422,0.26811036467552185,0.7324633598327637,0.5877062678337097,0.8763525485992432,0.8321632742881775,0.9124005436897278
115,0.14697591960430145,0.8535977005958557,0.750819742679596,0.993320643901825,0.9886066913604736,0.9941322207450867,0.266464501619339,0.7341086864471436,0.5899487733840942,0.8878053426742554,0.8352501392364502,0.9162165522575378
116,0.14665594696998596,0.853917121887207,0.7512442469596863,0.9936442375183105,0.9889389276504517,0.9943450093269348,0.2681029736995697,0.7324697375297546,0.5864651799201965,0.8813409209251404,0.8310144543647766,0.9131348729133606
117,0.1464233100414276,0.8541491031646729,0.7516146302223206,0.9935961365699768,0.9894519448280334,0.9944982528686523,0.2652644217014313,0.7353078126907349,0.5896862149238586,0.8620829582214355,0.864038348197937,0.9202232360839844
118,0.1461949497461319,0.8543768525123596,0.7519424557685852,0.9939978122711182,0.9894851446151733,0.9946377873420715,0.2561279237270355,0.7444436550140381,0.6004549264907837,0.8681178092956543,0.8753528594970703,0.9254932403564453
119,0.14600752294063568,0.85456383228302,0.7522475719451904,0.9941490292549133,0.9899555444717407,0.9948408007621765,0.25717344880104065,0.74339759349823,0.600086510181427,0.8814216256141663,0.8491543531417847,0.9197610020637512
120,0.14605845510959625,0.8545123934745789,0.7521875500679016,0.9941195845603943,0.9899721741676331,0.9948368072509766,0.26027247309684753,0.7402980327606201,0.5963066816329956,0.8683205842971802,0.8601516485214233,0.9204317927360535
121,0.14605580270290375,0.8545143604278564,0.7521710991859436,0.9938769936561584,0.9901523590087891,0.9948182106018066,0.2562764286994934,0.7442935109138489,0.6008244156837463,0.8837740421295166,0.8521151542663574,0.9213797450065613
122,0.1459169238805771,0.8546527028083801,0.75238436460495,0.9939231276512146,0.9905404448509216,0.9949603080749512,0.2524138391017914,0.7481555342674255,0.6067299246788025,0.9096752405166626,0.8322489261627197,0.9201908111572266
123,0.1458801031112671,0.8546891212463379,0.752422034740448,0.9940969944000244,0.9902954697608948,0.9949356913566589,0.25804540514945984,0.7425234913825989,0.6003860235214233,0.9122347831726074,0.8120657205581665,0.9128424525260925
